date,logging,oil_gas_extraction,mining_ex_oil_gas,support_mining,utilities,construction,wood_products,nonmetallic_minerals,primary_metals,fabricated_metals,machinery,computer_electronic,electrical_equipment,motor_vehicles,furniture,misc_durable_mfg,food_misc_nondurable,textiles,apparel,paper_products,printing,petroleum_coal,chemicals,plastics_rubber,wholesale_trade,auto_dealers,food_bev_stores,general_merch,other_retail,air_transport,rail_transport,water_transport,truck_transport,transit_ground,pipeline_transport,other_transport_support,warehousing,publishing,motion_picture,broadcasting_telecom,data_processing,credit_intermediation,securities,insurance,funds_trusts,housing,other_real_estate,rental_leasing,legal_services,computer_systems_design,misc_professional,management_companies,admin_support,waste_management,education,ambulatory_health,hospitals,nursing_care,social_assistance,arts_sports,amusements,accommodation,food_services,other_services
2023-02-01,44.5,116.2,187.2,285.5,568.1,7943,422.1,423.1,371.8,1448.2,1127.8,1063.2,415.4,1764.2,365.4,630.3,2087.1,195.1,90.8,361.6,375.4,106.8,904.9,744.4,6089.7,2027.3,3236,3214.1,7125.200000000001,535,151,67.9,1579.5,425.4,51.8,1924.7000000000003,1849.6,956.4,412.5,1010.6,668.5,20.3,1004.3000000000001,2948.9,83.6,1847.5,1847.5,575.4,1175,2477.6,18927.4,2598.1,9019.1,494.3,3785.9,8332.7,5268.3,3098.6,4470.5,706.8,1743.1,1884.7,12096.6,5785
2023-03-01,44.5,115.8,187,286.2,571.2,7926,420.8,420.8,373.7,1446.4,1131.2,1059.3,414.9,1768,364.1,628.3,2090.6,193.4,91.5,361.9,374.6,107.2,898.5,741.8,6094.4,2025.7,3230.1,3208.3,7098.699999999998,542.8,152,68,1575,428.1,51.9,1931.9,1824.6,952.5,419.7,1006.9,669.9000000000001,20.3,1008.9,2954.5,84.4,1845.3,1845.3,572.6,1171,2459.7,18968.3,2600.6,8996.8,495.8,3792.4,8359.1,5279.3,3105.1,4497.4,710.5999999999999,1747.3,1884.9,12107.5,5789
2023-04-01,44.4,116.8,187.3,288.3,574.2,7955,418.8,416.8,372.8,1447.2,1128.7,1060.1,414.3,1773.1,363.1,627.6,2092.7,192.3,92.3,359.5,373.3,108.3,902.2,740.3,6091.5,2024.1,3226.7,3209.9,7095.300000000001,543.3,153,68.2,1573.7,413,52.2,1937.5,1836.3,950,423.8,1003.7,665.4999999999999,20.3,1010.6,2964.7,85.1,1859.2,1859.2,575.4,1172.5,2481.2,19129.3,2607.1,8977.5,497.6,3803.3,8376.5,5290.7,3119.9,4522.3,738.2,1755.3,1877.1,12116.1,5798
2023-05-01,44.8,117.7,187.4,292,574.8,7965,418,415.5,373.9,1447,1127.6,1057.7,417.7,1774.7,357.2,625.1,2092.7,190.2,91.2,358.5,370.6,108.5,904.4,738.8,6098.5,2032.4,3224.2,3219.6,7079.699999999999,544.4,153.4,69.9,1574.4,432.7,51.7,1942.6,1831.5,944.4,426.9,998.5999999999999,664.0999999999998,20.2,1011.4000000000001,2970.4,86.8,1848.1,1848.1,577.8,1174.6,2475.9,19206.5,2608.6,8967.1,497.4,3838.5,8401.5,5302.3,3132.9,4545.7,742.8000000000001,1760.2,1889.2,12140.8,5814
2023-06-01,44.7,117.6,187.6,290.2,575.6,8006,416.7,419.2,375.4,1448.9,1133.1,1057,414.7,1778.7,357.4,626.2,2091.8,188.7,90.6,357.4,368.4,109.5,901,740.8,6101,2035.2,3219.2,3220.7,7058.0999999999995,546.6,153.9,68.8,1571.5,434.7,51.8,1936.2,1825.9,944.9,415.6,996.4000000000001,664.1,20.2,1013.4000000000001,2967.6,88.3,1847.4,1847.4,583.6,1199.7,2467.6,19248.7,2610.2,8941.6,498,3850.1,8428.7,5318.5,3149.9,4567.1,749.1,1768.3,1910.2,12166.5,5831
2023-07-01,45.7,118.1,188.6,289.1,574.1,8016,414.8,419.9,376.7,1444.7,1134,1055.7,416.6,1779.9,355.7,626.7,2090.7,188.5,89.3,357.2,367.2,108.9,896.5,738.4,6112.5,2037.4,3226.6,3219.8,7055.7,548.8,155,68.5,1565.8,444.2,51.9,1933.8000000000002,1821.4,934.9,406.1,992.4,667.6000000000001,20.3,1013.2,2975,88.8,1850,1850,589.3,1198.7,2483.2,19190.1,2602.3,8890.4,499.1,3858.7,8457.6,5336.4,3174.8,4607.8,741.1,1777.8,1902.2,12195.1,5846
2023-08-01,45.1,119.2,188.6,288,577,8042,418.1,420,377.2,1447.5,1134.2,1052,420.1,1780.2,354.9,625,2092.2,188.4,89.6,355.9,365.7,108.9,897.8,733.5,6116.7,2040.6,3227.4,3218.3,7044.9000000000005,551.5,155.7,68.9,1533.1,447.9,52.8,1940.8,1823.8,935.4,390,986.2,669.4,20.2,1016.5999999999999,2977.8,89.5,1851.8,1851.8,589,1184.1,2479.1,19206.800000000003,2616.4,8863.9,500.2,3867.6,8491.7,5351.7,3194.1,4639.2,746.4,1779.7,1903,12221.4,5874
2023-09-01,45.5,119.6,188.7,286.7,579.5,8053,418.1,420.9,376.3,1447.8,1130.4,1047.5,420.6,1787.7,353.7,625.6,2098.8,187.8,89.1,356.4,364.7,108.7,899.4,737.7,6125.9,2046.9,3218.4,3223.7,7042.3,555.9,155.8,68.8,1539.1,445,53.5,1949,1828.2,941.9,383.2,983.3,666.6,20.1,1016.4000000000001,2978.6,89.5,1852.7,1852.7,590.7,1182.8,2442.2,19172,2617.2,8841.1,500.4,3879.2,8520.8,5375.1,3202.7,4663.1,747.8,1762.6,1911,12221.7,5883
2023-10-01,45.6,120.1,188.5,284.4,581.4,8080,418.2,420.7,375.6,1446.4,1129.2,1042.9,420.6,1761,352.7,622.6,2110.2,186.8,88.6,355.9,364,108.8,897,735.5,6127.4,2049.4,3218.4,3232.8,7043.3,558.2,156,69.6,1537,446.4,53.2,1968,1823.8,927.1,377.5,981.8000000000001,664.6000000000001,20,1020.5,2979.2,89,1854.1,1854.1,588.5,1195.8,2464.7,19282.5,2616.5,8819.9,498.3,3895.6,8537.7,5395.6,3217.9,4688,760.1,1795.9,1909.3,12223.7,5893
2023-11-01,43.9,120.1,189.2,282.6,582.3,8088,417.6,421.4,373.6,1446.8,1128,1042.4,419.8,1793.2,352.1,621.6,2112.4,186.5,88.3,356.6,362,109.9,895.2,730.9,6132.3,2049.4,3216.4,3219.5,7026,560.4,156.5,68.7,1536.3,449.7,53.5,1961,1824.9,924,395.8,977.3,664.8999999999997,19.9,1021.9,2979.8,88.4,1856.1,1856.1,589.8,1201.2,2468.5,19193.3,2615.9,8767.2,500.1,3907.3,8577.3,5414.7,3235.2,4718.2,754.5,1800,1912.5,12227.4,5905
2023-12-01,43,121.1,190.7,282.8,584.8,8100,417.2,423.1,374.4,1448.7,1130.8,1043,419.5,1798.7,351.1,622,2117.4,185,88.1,358.6,361.1,110,893.7,728.6,6132.8,2051.4,3213.8,3231.1,7054.6,561.5,156.9,68.5,1535.5,454.4,53.5,1902,1828.3,920.5,397.8,978.0999999999999,666.5999999999998,19.8,1020.3000000000001,2981.8,89.9,1862.3,1862.3,587,1211.6,2456.8,19060.600000000002,2614.6,8727.1,501.3,3916.1,8603.1,5432.5,3240,4743.1,756.5,1812.7,1925.1,12209.9,5906
2024-01-01,42.3,122,191.5,276.8,586.4,8123,416.9,420.7,373.7,1450.2,1127.6,1042.2,416.7,1803.9,350.1,621.1,2123.4,185.5,87.4,356,362.7,110.2,894.3,732,6126,2049,3219.8,3225.9,7029.300000000001,561.1,156.8,69.3,1532,455.4,54.5,1898.5,1834.9,916.9,402.6,976.4,667.1,19.8,1019.9000000000001,2981.8,89.8,1860.6,1860.6,583.8,1188.9,2441.5,18651.6,2615.9,8741.8,503.1,3937.6,8626.1,5451.2,3255.6,4762.7,762.3,1826.3,1930.7,12196.6,5917
2024-02-01,42.1,122,191.6,276.9,589.9,8132,417.5,418.9,372.8,1452.1,1123.6,1037.3,419.3,1792.4,349.1,621.1,2125.4,186.3,86.2,355.8,359.8,110.8,893.7,729.6,6120.5,2050.9,3222.5,3239,7016.1,562.7,157.5,68.4,1530.2,461.4,54.5,1927.2000000000003,1838.4,914.2,401.5,974.6999999999999,667.6000000000001,19.7,1018.3000000000001,2981.7,89.9,1858.2,1858.2,583.1,1192.9,2440.4,18758.699999999997,2621.3,8723.3,504.2,3938.9,8654.2,5477.3,3266.3,4793.4,758,1830.6,1935.4,12219.5,5930
2024-03-01,42.6,122.1,192.5,278.6,588.8,8164,417.1,419,371.6,1448.2,1119.6,1031.3,418.4,1798.6,349.4,619.4,2124.1,184.5,84.7,355.1,359.2,110.8,897.2,727.2,6127.2,2048.8,3220.8,3259.2,7000.500000000001,562.3,158,70,1529.2,464.5,54.5,1925.9,1845.7,912.7,399.5,972.1,666.6999999999998,19.7,1017.9999999999999,2983.2,90.1,1859.6,1859.6,580.7,1185.4,2416,18794.6,2615.8,8718.9,505.7,3948.8,8680.9,5504.8,3285.6,4805.3,761.6,1844.6,1935.1,12239,5943
2024-04-01,41.6,121.2,192.2,273.2,589.4,8170,416.9,417.8,373.9,1445.4,1119.4,1029.3,420.7,1800.2,346.2,618.2,2127.2,186.60000000000002,83.7,354.3,359.1,110.4,896.2,727.3,6127.5,2050.2,3220.7,3258.8,7001.499999999999,561.7,158.1,71,1523.6,467.3,54.3,1942.3,1853.1,913.3,391.9,967.7,667.1,19.7,1019.3,2989.2,90.5,1855.6,1855.6,575.4,1190.2,2439.9,18952.899999999998,2613.2,8701.4,508.2,3954.1,8717.2,5516.8,3298.2,4827,755.8,1850.6,1935.3,12220.7,5947
2024-05-01,39.9,121.6,191.8,270.5,590.6,8176,416.8,417.8,371.9,1444.2,1119.5,1029.1,420,1800.7,344.7,615.8,2130.7000000000003,186.7,84,350.1,357.5,110.6,897.4,726.5,6109.1,2048.2,3225.7,3248.2,7013.899999999999,562.4,157.7,70.5,1515.1,471.3,54.3,1952.9,1860.4,911.7,390,964.6,663.7,19.7,1022.9000000000001,2993,90,1857.8,1857.8,570.6,1193.8,2438.4,19028.8,2610.5,8693.1,512,3958.8,8753.4,5520,3305.7,4845.5,750.8,1860.7,1928.9,12190.7,5949
2024-06-01,39.1,122.3,191.5,267.2,592.4,8196,417.6,418.4,371.5,1439.9,1114.8,1027.4,419.3,1802.3,343,613.9,2135.3,185.2,83.5,354.5,355.3,110.8,896.8,724.6,6111.9,2048.2,3225.3,3251.4,6975.000000000002,563.8,157.1,70.5,1511.6,472,54.2,1952.7,1865.3,911.1,385.9,967.2,665.8,19.7,1026.6,3005.9,89.9,1858.7,1858.7,568.6,1207.4,2434.7,19066.899999999998,2613.1,8660,512.6,3979.9,8784.7,5525.9,3313.9,4869.2,748.2,1869.2,1923.4,12202.9,5962
2024-07-01,40,121.7,190.9,268.9,592.5,8208,416.3,417.7,369.5,1439.3,1111.3,1025.6,420.4,1805.3,341.2,613.4,2138.1,184.4,83.7,355.7,353.9,110.2,898,721.6,6110.4,2047.9,3222.1,3253.4,6957.4,561.3,156.8,70.2,1505.7,470.2,55,1955.7,1871.1,909.3,383.8,962,661.8999999999999,19.7,1023.8000000000001,3004.8,90.6,1861.2,1861.2,565.4,1207.8,2455.4,19023.8,2616.1,8651.6,510.7,3973.1,8805.3,5533,3320.8,4882.8,750.4,1873.7,1919.1,12208.2,5961
2024-08-01,39.9,120.9,190.3,269.3,593.8,8236,414.4,417.2,368.8,1437.3,1108.8,1022.5,420.1,1787.6,340.6,612.4,2142.7,181.2,83.2,354.7,352.9,110.3,897.9,718.6,6106.2,2044.8,3226.1,3241.7,6945.8,563.1,156.3,69.5,1502.3,472.5,53.8,1955,1870.7,906.6,384.1,956.2,662.1000000000001,19.9,1024.8,3008.8,90.2,1861.6,1861.6,569.1,1192.8,2448.6,19018.600000000002,2613.3,8624.3,513.1,3985.9,8831.8,5541,3322.5,4891.4,762.5999999999999,1868.8,1910.5,12204.1,5957
2024-09-01,40.4,120.9,190.4,270.6,597,8254,412.9,417.2,366.9,1437.9,1106.5,1021.8,420.8,1783.7,340,613.2,2141.9,181.60000000000002,82.6,354.4,351.9,110.1,896.6,717.5,6099.4,2046.7,3230.4,3241.9,6937.700000000001,562.3,156,69.6,1501.3,483.1,54,1962.1000000000001,1871,905.7,378.8,955.1999999999999,663.3,20,1027.6000000000001,3009.2,90.3,1861.5,1861.5,568.4,1190.4,2419.3,18990.3,2613.6,8601.9,514.4,4017.1,8863.9,5550.5,3332.2,4927,757.7,1861.7,1926.6,12229.9,5959
2024-10-01,40.6,120.5,190.4,270,596.3,8262,411.4,419.6,366,1435.2,1103.3,1019.4,422.9,1738.6,339.4,613.7,2138,181.1,82,354.3,351.5,110.5,896.3,713.3,6094.8,2047,3238.6,3241.6,6925.199999999999,560.4,156.6,69.4,1497.7,485.1,53.6,1954.3000000000002,1873.1,906.5,371.7,948.4000000000001,660.4000000000001,19.9,1026.8000000000002,3009.2,91.6,1861,1861,572.8,1207.8,2443.7,19043.5,2615.1,8571.4,516.7,4031.5,8907,5557,3342.9,4947.9,758.9000000000001,1871.8,1932.5,12235.3,5962
2024-11-01,40.7,120.9,190.5,272,596.5,8267,410.6,417.2,365,1435.6,1101.4,1016.1,424.2,1772.3,339,613.5,2133.5,180.3,81.9,354.2,350.7,109.8,896.2,709.3,6089.5,2046,3243.4,3226.5,6893.9,560.8,156.8,69.5,1497.1,486.4,53.7,1957.6999999999998,1877.6,905.5,368.9,949.8000000000001,660.8,20,1028.6,3012.8,91.7,1859.2,1859.2,573.3,1212.2,2445.8,19028,2614.3,8577.1,519.1,4038.6,8936.1,5571.5,3357.4,4966.6,770.1,1876.9,1937.9,12238.4,5968
2024-12-01,40.9,120.3,189.5,271.6,595.9,8276,409.4,416.4,364,1432.7,1097.5,1011.2,424.5,1765.7,338.3,615.6,2135.9,179.7,81.6,353.9,349.7,109.7,898.2,709.5,6092.1,2043.4,3244.1,3232.8,6939.8,563.5,156.7,69.4,1494.8,484.9,53.8,1958.9,1881.2,908.2,370.7,954,662.1,20,1031.8,3015.4,92.5,1857.6,1857.6,575.9,1219,2438.6,18952.4,2619.2,8579.7,519.2,4044,8953.6,5581.4,3373.1,4993.3,772.5,1879.6,1944.3,12265.3,5972
2025-01-01,41,119.8,189.5,272.1,597,8264,409.1,416.5,363.9,1433.7,1096.6,1007.6,426.4,1752.7,337.4,614.2,2135.5,178.3,81.8,353.9,349.1,110.6,898.6,707.2,6073.3,2050.6,3243.8,3248.4,6916.499999999998,565,156.7,69.5,1493.1,488.9,54.8,1955.6999999999998,1881.2,906.6,367,940.3000000000001,663.1000000000001,20.1,1031.3,3023.2,92.4,1857.4,1857.4,576.7,1205.2,2426.7,18453.1,2615.6,8550.1,521.2,4045.3,8976,5586.5,3381.3,5016.6,768,1884.3,1943.9,12236.2,5975
2025-02-01,41.4,118.9,190.3,271.4,598.8,8267,409,416.6,365.1,1435.7,1095.4,1005.7,427.5,1754.7,337.3,612.4,2134.6,177.3,81.2,355.3,348.5,110.3,898.2,706.8,6075.9,2055,3228.7,3249.2,6908.899999999999,568.8,156.4,69.5,1487.6,486.2,55.4,1981.8000000000002,1883.4,906.3,365.1,941.6,663,20,1035.8,3025.8,93,1859.1,1859.1,577.6,1203.9,2412.3,18591.8,2614.9,8556.8,520.9,4055.5,8996.8,5595.1,3388.6,5027.8,771.7,1888.1,1938.3,12198,5977
2025-03-01,41.2,118.2,189.7,270.6,600.4,8273,407.1,416.9,364.8,1434.2,1094.9,1005.6,428.3,1750.1,337.8,614.2,2136.4,176.7,81,354.5,345.8,111,898.8,708.1,6062,2053.3,3250.7,3244.6,6908.9,567.4,155.8,69.6,1491.4,487.6,55,1964.1,1880.8,906.4,359.3,938.6,662.6999999999996,20,1038.7,3025.3,93.7,1859.3,1859.3,577,1207,2384.5,18628.5,2620.9,8535.1,518.9,4055.5,9012.6,5612.6,3402.9,5047.9,773.2,1896.7,1944.7,12208.4,5987
2025-04-01,41.7,118.7,189.3,271.8,599.1,8271,407.7,418,364.6,1436.3,1096,1001.7,427.7,1747.3,339.6,614,2137.1,175.7,80.3,355.6,345.1,109.7,898.6,706.5,6066.9,2051.8,3259.5,3242.9,6907.4,571.1,155.7,69.6,1490.6,489.3,55.6,1942.2,1881.3,905.2,358.6,940.6,660.5999999999999,20,1039.8000000000002,3021.4,94.1,1861.3,1861.3,581.6,1209.7,2410.1,18830.2,2623.4,8538.4,521.3,4063.5,8957.4,5625.3,3407.2,5162.1,766.1,1901.8,1946.2,12221.9,5987
2025-05-01,41.4,118.6,189.3,269,601.7,8269,407.9,417.1,364.7,1434.8,1090.8,1000.7,428.9,1747,338.9,613.7,2137.6,175.7,79.6,354.1,344.7,108.7,899.3,706.5,6067.7,2052.2,3257.2,3238.1,6892.499999999998,573.4,155.4,70.2,1487.7,489.8,56,1947.6999999999998,1875.3,906.6,354.9,940.5999999999999,661.9,19.9,1042.8000000000002,3020.8,94.6,1860.5,1860.5,583.5,1212.9,2408.1,18872,2625.2,8519.7,521.1,4058.7,8973.5,5642.5,3412.8,5188.2,773.0999999999999,1907.7,1940.5,12217.5,5994
2025-06-01,41,117.8,189.2,267.5,602.2,8267,405,417,363.8,1434.9,1087.6,997,429.8,1745.1,339.7,613.5,2134.4,176,79,355.1,345.2,109.2,900.3,703.3,6057.3,2047.1,3256.6,3227.8,6893.999999999999,569.8,155.2,70.7,1482.7,492.3,56.6,1956.3000000000002,1871.9,907.4,354.3,938.8,662.4999999999998,19.7,1046.7,3013.6,95,1858.3,1858.3,582.6,1231.9,2390.6,18911.5,2625.6,8503.6,521.8,4047.7,8988.1,5655.9,3420.7,5212.8,780.8,1908.6,1928.5,12218.7,5984
2025-07-01,39.9,117.2,188.5,264.5,602.6,8261,403.9,417.2,364.6,1434.7,1085,995.8,428.7,1751.4,340.2,612.5,2130.8,171.39999999999998,79,355.4,342.8,109.4,900.1,702.3,6051.6,2044.7,3254.1,3235.5,6895.9,572.3,154.8,70.7,1482.5,490.3,56.4,1963.1,1869.3,909.4,355,935.6,660.9999999999998,19.6,1049.1000000000001,3016.6,94.8,1855.7,1855.7,578.9,1235.2,2408.5,18867.3,2625.1,8483.2,521.7,4052,9029.9,5668.4,3428.3,5233.5,786.3,1909.4,1927.9,12224,5989
2025-08-01,39.6,115.9,188.1,263.8,601.4,8239,403.5,417.1,363.3,1435.8,1083.3,995,428.5,1740,339,613,2131.6,173.1,78.7,356,342,109.2,901.5,703.9,6043,2046.9,3257.6,3246.4,6889.4,571,154.1,71.5,1480.2,490.3,56.9,1964.3999999999999,1869.4,910.9,349,936.2,663.8999999999999,19.6,1047,3005.4,96.9,1853.6,1853.6,576.2,1219.3,2405.7,18867,2625.8,8462,521.3,4052.2,9030,5675.9,3436.3,5240.7,787,1914.2,1923.3,12245,6008
2025-09-01,39,115.9,188.1,262.1,601.4,8255,401.4,419.1,363.4,1436.2,1085.7,993.7,429,1735.4,338.1,612.1,2133.2999999999997,174.6,78.7,355.8,341.8,110.1,902.1,701.3,6051.8,2047.2,3264.2,3246.9,6895.1,570.2,153.7,70.8,1472.3,489.7,56.5,1951.9,1853.4,913,348.8,937.6,659.5999999999998,19.6,1048.6,3006.4,98.2,1853.1,1853.1,576.4,1216.5,2370,18846.5,2627.8,8449.3,520.8,4050.3,9053.1,5689.7,3439,5256.4,789.8,1911.9,1921.4,12283.9,6005
2025-10-01,38.6,115.7,188.1,263.5,601.9,8243,399.8,418,362.6,1438.7,1084.6,990.7,429.8,1731,337.8,611.5,2134.7,174.5,78.1,356.6,339.6,109,903.6,701.8,6054.6,2047.4,3266,3234.4,6890.200000000001,570.8,153.3,70.8,1472.6,491.9,56.8,1963,1839.9,903.5,348,936.9000000000001,664.6,19.5,1050.9,3007.5,96.8,1852.7,1852.7,571.4,1232.3,2397.3,18958.4,2625.2,8435,520.9,4047.2,9081.4,5690.2,3443.8,5270.4,786,1911.6,1924.2,12326.5,5999
2025-11-01,38,116.5,188.6,261.5,603.8,8279,397.5,415.6,362.7,1439.9,1084.8,989.3,431.2,1735.1,335.2,610.7,2131.2,174.4,75.4,354.6,340,109.1,903.6,702.4,6048.2,2049.1,3262.5,3232,6893.5,571.6,152.7,70.9,1467.8,495.1,56.7,1903.4,1842,905.5,347.6,932.3000000000001,662.6000000000001,19.2,1056.8999999999999,2997.8,97.2,1856.2,1856.2,572.1,1236.2,2393.6,18902.2,2626.4,8454,519.9,4043.3,9111.9,5701.3,3452.2,5280.3,784.6,1880.2,1923.5,12348.1,6015
2025-12-01,37.6,116.5,188.1,262.3,605.2,8275,395.8,414.9,363.6,1439.2,1084.4,989.2,431.9,1735.9,334.1,611,2132.6,174.9,75.2,353.5,340.2,109.6,900.8,697.9,6043.1,2050.2,3249,3216.5,6886,571,152.4,72,1466.9,495.9,57.5,1910.4,1833.1,905.6,347,939.8,653.6,19,1061.3000000000002,2991.7,96.1,1859.7,1859.7,569.1,1240.9,2385.7,18815.399999999998,2623.8,8473,520.6,4047.2,9123.9,5717.3,3457.6,5295.8,784.7,1892.8,1941.1,12362,6021
2026-01-01,37.2,115.3,188.2,262.5,606.2,8308,396.4,416.6,364.5,1439,1085.7,989,433.3,1740.7,333.3,610.5,2133,174.4,73.4,354.6,340.1,108.2,899,697.8,6042.7,2052.8,3256.7,3235.2,6858.199999999998,570.1,153,72.9,1462.6,494.1,55.2,1913.1000000000001,1827,906.9,360.9,920,646.1999999999997,18.8,NA,2980.4,NA,1855.3,1855.3,563.8,1232.6,2381.8,18441.600000000002,2621.3,8482.5,521.1,4060.4,9174.2,5735.6,3470.9,5337.4,769.8,1892.1,1930.5,12389.8,6028
